scenario,scenario_type,case_key,case_name,trades,win_rate,expected_return,total_return_pct,max_drawdown_pct,avg_holding_days,tp_count,sl_count,timeout_count,top20_win_rate,prob65_win_rate,avg_peak_profit_pct,avg_trade_drawdown_pct
2020_covid_crash,panic,combo_current__atr15,現行入口 x ATR 1.5倍,160,32.5,0.86,6.312,-8.664,3.87,52,94,0,18.8,31.3,7.791,-4.404
2020_covid_crash,panic,combo_current__atr15__margin_le10,現行入口 x ATR 1.5倍 x 信用倍率10倍以下,156,35.3,0.812,5.206,-9.73,4.1,55,90,0,12.9,32.8,7.749,-4.42
2020_covid_crash,panic,combo_current__atr15__margin_le20,現行入口 x ATR 1.5倍 x 信用倍率20倍以下,154,35.7,1.104,8.032,-9.627,4.18,55,89,0,13.3,33.3,7.969,-4.348
2020_covid_crash,panic,combo_current__atr15__margin_le5,現行入口 x ATR 1.5倍 x 信用倍率5倍以下,151,35.8,1.148,7.492,-7.945,4.18,54,85,0,20.0,33.0,8.011,-4.255
2020_covid_crash,panic,combo_current__atr15__short_pressure,現行入口 x ATR 1.5倍 x 売り残比率10%以上,156,35.3,0.812,5.206,-9.73,4.1,55,90,0,12.9,32.8,7.749,-4.42
2020_covid_crash,panic,combo_current__fixed10,現行入口 x 固定10%,179,36.9,0.945,12.834,-6.586,2.88,59,111,9,28.6,36.4,5.768,-4.299
2020_covid_crash,panic,combo_current__fixed10__margin_le10,現行入口 x 固定10% x 信用倍率10倍以下,178,39.9,1.257,10.102,-7.68,3.1,59,104,15,22.9,37.5,6.006,-4.211
2020_covid_crash,panic,combo_current__fixed10__margin_le20,現行入口 x 固定10% x 信用倍率20倍以下,175,38.9,1.123,10.456,-8.543,2.96,57,105,13,25.7,36.8,5.691,-4.227
2020_covid_crash,panic,combo_current__fixed10__margin_le5,現行入口 x 固定10% x 信用倍率5倍以下,172,39.5,1.177,11.9,-6.941,3.19,54,100,18,20.6,35.1,5.951,-4.248
2020_covid_crash,panic,combo_current__fixed10__short_pressure,現行入口 x 固定10% x 売り残比率10%以上,178,39.9,1.257,10.102,-7.68,3.1,59,104,15,22.9,37.5,6.006,-4.211
2020_covid_crash,panic,combo_current__fixed6,現行入口 x 固定6%,183,43.7,0.278,4.434,-7.468,1.99,72,100,11,30.6,43.8,4.555,-3.709
2020_covid_crash,panic,combo_current__fixed6__margin_le10,現行入口 x 固定6% x 信用倍率10倍以下,190,42.6,0.163,2.818,-8.699,2.03,70,105,15,26.3,40.3,4.354,-3.952
2020_covid_crash,panic,combo_current__fixed6__margin_le20,現行入口 x 固定6% x 信用倍率20倍以下,190,44.7,0.333,5.965,-8.72,2.02,73,102,15,31.6,42.0,4.459,-3.777
2020_covid_crash,panic,combo_current__fixed6__margin_le5,現行入口 x 固定6% x 信用倍率5倍以下,185,44.3,0.336,8.964,-6.702,2.05,71,98,16,27.0,41.7,4.518,-3.785
2020_covid_crash,panic,combo_current__fixed6__short_pressure,現行入口 x 固定6% x 売り残比率10%以上,190,42.6,0.163,2.818,-8.699,2.03,70,105,15,26.3,40.3,4.354,-3.952
2020_covid_crash,panic,combo_current__fixed7,現行入口 x 固定7%,178,39.9,0.301,5.851,-7.154,2.43,66,105,7,25.7,39.6,4.718,-4.077
2020_covid_crash,panic,combo_current__fixed7__margin_le10,現行入口 x 固定7% x 信用倍率10倍以下,184,42.9,0.663,7.67,-6.613,2.41,76,103,5,27.8,40.8,5.16,-3.935
2020_covid_crash,panic,combo_current__fixed7__margin_le20,現行入口 x 固定7% x 信用倍率20倍以下,184,43.5,0.705,8.47,-7.673,2.43,76,102,6,33.3,41.5,5.136,-3.83
2020_covid_crash,panic,combo_current__fixed7__margin_le5,現行入口 x 固定7% x 信用倍率5倍以下,180,44.4,0.846,13.29,-6.475,2.44,77,97,6,27.8,40.8,5.036,-3.866
2020_covid_crash,panic,combo_current__fixed7__short_pressure,現行入口 x 固定7% x 売り残比率10%以上,184,42.9,0.663,7.67,-6.613,2.41,76,103,5,27.8,40.8,5.16,-3.935
2020_covid_crash,panic,combo_current__ma5,現行入口 x 5日MA割れ,165,35.8,1.115,8.628,-8.721,3.96,58,106,1,18.2,35.0,7.839,-4.549
2020_covid_crash,panic,combo_current__ma5__margin_le10,現行入口 x 5日MA割れ x 信用倍率10倍以下,160,38.8,0.886,3.576,-9.67,3.91,62,98,0,12.5,35.0,7.525,-4.529
2020_covid_crash,panic,combo_current__ma5__margin_le20,現行入口 x 5日MA割れ x 信用倍率20倍以下,162,37.7,0.966,6.426,-9.377,3.77,61,101,0,12.5,32.5,7.446,-4.423
2020_covid_crash,panic,combo_current__ma5__margin_le5,現行入口 x 5日MA割れ x 信用倍率5倍以下,156,39.7,1.554,11.267,-7.67,4.17,61,94,1,19.4,35.6,8.185,-4.387
2020_covid_crash,panic,combo_current__ma5__short_pressure,現行入口 x 5日MA割れ x 売り残比率10%以上,160,38.8,0.886,3.576,-9.67,3.91,62,98,0,12.5,35.0,7.525,-4.529
2020_covid_crash,panic,combo_current__pullback2,現行入口 x 反落-2%,168,38.7,1.147,15.403,-8.282,3.28,59,101,8,24.2,38.3,7.174,-4.268
2020_covid_crash,panic,combo_current__pullback2__margin_le10,現行入口 x 反落-2% x 信用倍率10倍以下,166,41.6,1.361,8.661,-7.843,3.48,55,95,16,18.2,39.7,7.042,-4.229
2020_covid_crash,panic,combo_current__pullback2__margin_le20,現行入口 x 反落-2% x 信用倍率20倍以下,167,42.5,1.58,9.205,-7.972,3.47,59,94,14,15.2,39.5,7.326,-4.125
2020_covid_crash,panic,combo_current__pullback2__margin_le5,現行入口 x 反落-2% x 信用倍率5倍以下,161,42.2,1.633,15.09,-6.89,3.68,52,91,18,21.9,39.7,7.346,-4.111
2020_covid_crash,panic,combo_current__pullback2__short_pressure,現行入口 x 反落-2% x 売り残比率10%以上,166,41.6,1.361,8.661,-7.843,3.48,55,95,16,18.2,39.7,7.042,-4.229
2020_covid_crash,panic,combo_current__rsi70,現行入口 x RSI70反落,170,38.2,1.1,13.986,-9.335,3.03,65,105,0,20.6,37.6,6.692,-4.405
2020_covid_crash,panic,combo_current__rsi70__margin_le10,現行入口 x RSI70反落 x 信用倍率10倍以下,172,39.5,1.083,5.953,-8.18,3.1,68,104,0,17.6,35.3,6.665,-4.268
2020_covid_crash,panic,combo_current__rsi70__margin_le20,現行入口 x RSI70反落 x 信用倍率20倍以下,173,39.9,1.413,12.421,-9.303,3.08,69,104,0,14.7,36.1,6.783,-4.244
2020_covid_crash,panic,combo_current__rsi70__margin_le5,現行入口 x RSI70反落 x 信用倍率5倍以下,166,41.6,1.716,14.594,-7.25,3.32,69,96,1,21.2,37.5,7.199,-4.146
2020_covid_crash,panic,combo_current__rsi70__short_pressure,現行入口 x RSI70反落 x 売り残比率10%以上,172,39.5,1.083,5.953,-8.18,3.1,68,104,0,17.6,35.3,6.665,-4.268
2020_covid_crash,panic,combo_current__trailing3,現行入口 x トレーリング3%,191,46.6,0.116,4.424,-6.212,1.17,89,59,0,55.3,46.6,3.514,-2.523
2020_covid_crash,panic,combo_current__trailing3__margin_le10,現行入口 x トレーリング3% x 信用倍率10倍以下,195,48.2,-0.101,-1.196,-6.003,1.18,94,61,0,48.7,49.4,3.397,-2.68
2020_covid_crash,panic,combo_current__trailing3__margin_le20,現行入口 x トレーリング3% x 信用倍率20倍以下,194,49.0,0.008,0.151,-6.125,1.2,95,61,0,47.4,49.0,3.484,-2.642
2020_covid_crash,panic,combo_current__trailing3__margin_le5,現行入口 x トレーリング3% x 信用倍率5倍以下,191,46.6,0.007,0.525,-5.819,1.24,89,63,0,50.0,48.0,3.477,-2.737
2020_covid_crash,panic,combo_current__trailing3__short_pressure,現行入口 x トレーリング3% x 売り残比率10%以上,195,48.2,-0.101,-1.196,-6.003,1.18,94,61,0,48.7,49.4,3.397,-2.68
2020_covid_crash,panic,combo_current__trailing5,現行入口 x トレーリング5%,184,35.3,-0.519,-1.335,-8.801,2.06,64,84,1,25.0,36.6,4.586,-3.427
2020_covid_crash,panic,combo_current__trailing5__margin_le10,現行入口 x トレーリング5% x 信用倍率10倍以下,182,36.8,-0.517,-3.926,-9.274,2.2,66,82,1,25.0,36.8,4.658,-3.414
2020_covid_crash,panic,combo_current__trailing5__margin_le20,現行入口 x トレーリング5% x 信用倍率20倍以下,182,36.8,-0.441,-4.028,-8.875,2.23,66,83,1,27.8,36.4,4.712,-3.428
2020_covid_crash,panic,combo_current__trailing5__margin_le5,現行入口 x トレーリング5% x 信用倍率5倍以下,181,38.1,-0.327,-1.172,-6.265,2.29,67,82,2,25.0,36.6,4.733,-3.358
2020_covid_crash,panic,combo_current__trailing5__short_pressure,現行入口 x トレーリング5% x 売り残比率10%以上,182,36.8,-0.517,-3.926,-9.274,2.2,66,82,1,25.0,36.8,4.658,-3.414
2020_covid_crash,panic,combo_ev_top10__atr15,期待値上位10件 x ATR 1.5倍,200,28.0,0.716,4.563,-14.844,3.65,56,125,0,20.0,27.5,7.619,-4.596
2020_covid_crash,panic,combo_ev_top10__atr15__margin_le10,期待値上位10件 x ATR 1.5倍 x 信用倍率10倍以下,197,28.9,0.548,10.955,-13.332,3.73,57,127,0,15.4,27.3,7.187,-4.615
2020_covid_crash,panic,combo_ev_top10__atr15__margin_le20,期待値上位10件 x ATR 1.5倍 x 信用倍率20倍以下,197,28.4,0.512,9.386,-12.871,3.61,56,126,0,17.9,27.6,6.989,-4.613
2020_covid_crash,panic,combo_ev_top10__atr15__margin_le5,期待値上位10件 x ATR 1.5倍 x 信用倍率5倍以下,197,28.9,0.889,12.117,-12.614,3.75,57,125,0,20.5,27.0,7.381,-4.595
2020_covid_crash,panic,combo_ev_top10__atr15__short_pressure,期待値上位10件 x ATR 1.5倍 x 売り残比率10%以上,197,28.9,0.548,10.955,-13.332,3.73,57,127,0,15.4,27.3,7.187,-4.615
2020_covid_crash,panic,combo_ev_top10__fixed10,期待値上位10件 x 固定10%,217,31.8,0.229,0.66,-12.828,2.69,61,146,10,23.3,32.6,5.066,-4.708
2020_covid_crash,panic,combo_ev_top10__fixed10__margin_le10,期待値上位10件 x 固定10% x 信用倍率10倍以下,215,33.5,0.515,8.622,-11.901,2.77,63,140,12,18.6,33.1,5.201,-4.496
2020_covid_crash,panic,combo_ev_top10__fixed10__margin_le20,期待値上位10件 x 固定10% x 信用倍率20倍以下,214,34.6,0.641,11.955,-11.059,2.82,65,137,12,19.0,34.4,5.36,-4.505
2020_covid_crash,panic,combo_ev_top10__fixed10__margin_le5,期待値上位10件 x 固定10% x 信用倍率5倍以下,208,34.6,0.621,7.854,-11.354,2.85,62,133,13,22.0,33.6,5.213,-4.484
2020_covid_crash,panic,combo_ev_top10__fixed10__short_pressure,期待値上位10件 x 固定10% x 売り残比率10%以上,215,33.5,0.515,8.622,-11.901,2.77,63,140,12,18.6,33.1,5.201,-4.496
2020_covid_crash,panic,combo_ev_top10__fixed6,期待値上位10件 x 固定6%,220,37.3,-0.332,-5.833,-12.852,1.89,74,132,14,27.3,39.8,3.877,-4.129
2020_covid_crash,panic,combo_ev_top10__fixed6__margin_le10,期待値上位10件 x 固定6% x 信用倍率10倍以下,219,37.0,-0.353,0.519,-10.067,2.01,71,132,16,23.3,38.7,3.957,-4.131
2020_covid_crash,panic,combo_ev_top10__fixed6__margin_le20,期待値上位10件 x 固定6% x 信用倍率20倍以下,220,38.2,-0.27,2.513,-8.813,1.98,73,131,16,27.3,40.0,4.019,-4.128
2020_covid_crash,panic,combo_ev_top10__fixed6__margin_le5,期待値上位10件 x 固定6% x 信用倍率5倍以下,218,37.6,-0.274,2.221,-9.376,2.06,73,129,16,27.9,38.8,4.026,-4.13
2020_covid_crash,panic,combo_ev_top10__fixed6__short_pressure,期待値上位10件 x 固定6% x 売り残比率10%以上,219,37.0,-0.353,0.519,-10.067,2.01,71,132,16,23.3,38.7,3.957,-4.131
2020_covid_crash,panic,combo_ev_top10__fixed7,期待値上位10件 x 固定7%,219,35.2,-0.223,-2.218,-11.443,2.34,71,140,8,25.6,36.9,4.282,-4.433
2020_covid_crash,panic,combo_ev_top10__fixed7__margin_le10,期待値上位10件 x 固定7% x 信用倍率10倍以下,216,37.5,0.079,4.989,-10.68,2.45,77,132,7,23.3,38.1,4.56,-4.293
2020_covid_crash,panic,combo_ev_top10__fixed7__margin_le20,期待値上位10件 x 固定7% x 信用倍率20倍以下,216,38.4,0.177,7.499,-9.872,2.46,79,130,7,27.9,39.5,4.646,-4.268
2020_covid_crash,panic,combo_ev_top10__fixed7__margin_le5,期待値上位10件 x 固定7% x 信用倍率5倍以下,213,38.5,0.216,7.392,-9.065,2.51,79,128,6,28.6,37.8,4.639,-4.26
2020_covid_crash,panic,combo_ev_top10__fixed7__short_pressure,期待値上位10件 x 固定7% x 売り残比率10%以上,216,37.5,0.079,4.989,-10.68,2.45,77,132,7,23.3,38.1,4.56,-4.293
2020_covid_crash,panic,combo_ev_top10__ma5,期待値上位10件 x 5日MA割れ,200,32.0,1.07,8.239,-15.006,3.8,62,136,2,20.0,32.7,7.779,-4.828
2020_covid_crash,panic,combo_ev_top10__ma5__margin_le10,期待値上位10件 x 5日MA割れ x 信用倍率10倍以下,200,32.0,0.744,11.339,-12.399,3.69,62,136,2,15.0,30.8,7.146,-4.739
2020_covid_crash,panic,combo_ev_top10__ma5__margin_le20,期待値上位10件 x 5日MA割れ x 信用倍率20倍以下,199,32.7,0.723,9.185,-11.829,3.62,64,134,1,15.4,31.5,7.019,-4.678
2020_covid_crash,panic,combo_ev_top10__ma5__margin_le5,期待値上位10件 x 5日MA割れ x 信用倍率5倍以下,197,34.0,1.499,18.026,-11.504,3.92,65,130,2,20.5,31.7,7.842,-4.654
2020_covid_crash,panic,combo_ev_top10__ma5__short_pressure,期待値上位10件 x 5日MA割れ x 売り残比率10%以上,200,32.0,0.744,11.339,-12.399,3.69,62,136,2,15.0,30.8,7.146,-4.739
2020_covid_crash,panic,combo_ev_top10__pullback2,期待値上位10件 x 反落-2%,213,33.8,0.768,9.673,-14.364,3.13,57,139,17,21.4,35.5,6.554,-4.628
2020_covid_crash,panic,combo_ev_top10__pullback2__margin_le10,期待値上位10件 x 反落-2% x 信用倍率10倍以下,211,35.5,1.052,11.867,-11.175,3.16,58,134,19,16.7,35.5,6.537,-4.468
2020_covid_crash,panic,combo_ev_top10__pullback2__margin_le20,期待値上位10件 x 反落-2% x 信用倍率20倍以下,212,36.3,1.061,15.058,-11.397,3.16,62,134,16,19.0,36.3,6.67,-4.485
2020_covid_crash,panic,combo_ev_top10__pullback2__margin_le5,期待値上位10件 x 反落-2% x 信用倍率5倍以下,205,36.1,1.673,19.13,-10.141,3.43,54,129,22,19.5,34.5,7.029,-4.491
2020_covid_crash,panic,combo_ev_top10__pullback2__short_pressure,期待値上位10件 x 反落-2% x 売り残比率10%以上,211,35.5,1.052,11.867,-11.175,3.16,58,134,19,16.7,35.5,6.537,-4.468
2020_covid_crash,panic,combo_ev_top10__rsi70,期待値上位10件 x RSI70反落,220,33.6,0.489,5.337,-14.786,2.82,74,146,0,18.2,35.2,5.927,-4.64
2020_covid_crash,panic,combo_ev_top10__rsi70__margin_le10,期待値上位10件 x RSI70反落 x 信用倍率10倍以下,212,35.4,0.832,10.394,-11.973,2.86,75,137,0,16.7,34.6,6.238,-4.491
2020_covid_crash,panic,combo_ev_top10__rsi70__margin_le20,期待値上位10件 x RSI70反落 x 信用倍率20倍以下,213,35.2,0.917,14.237,-11.625,2.87,75,138,0,16.7,34.8,6.333,-4.531
2020_covid_crash,panic,combo_ev_top10__rsi70__margin_le5,期待値上位10件 x RSI70反落 x 信用倍率5倍以下,209,36.4,1.548,16.875,-11.612,3.0,76,133,0,22.0,35.1,6.76,-4.477
2020_covid_crash,panic,combo_ev_top10__rsi70__short_pressure,期待値上位10件 x RSI70反落 x 売り残比率10%以上,212,35.4,0.832,10.394,-11.973,2.86,75,137,0,16.7,34.6,6.238,-4.491
2020_covid_crash,panic,combo_ev_top10__trailing3,期待値上位10件 x トレーリング3%,220,41.4,-0.406,-6.312,-12.354,1.18,91,89,0,50.0,43.8,3.084,-3.171
2020_covid_crash,panic,combo_ev_top10__trailing3__margin_le10,期待値上位10件 x トレーリング3% x 信用倍率10倍以下,220,41.4,-0.534,-5.144,-9.538,1.17,91,84,0,45.5,45.7,3.015,-3.018
2020_covid_crash,panic,combo_ev_top10__trailing3__margin_le20,期待値上位10件 x トレーリング3% x 信用倍率20倍以下,220,42.3,-0.44,-3.802,-9.403,1.15,93,84,0,45.5,46.7,3.106,-3.066
2020_covid_crash,panic,combo_ev_top10__trailing3__margin_le5,期待値上位10件 x トレーリング3% x 信用倍率5倍以下,220,40.5,-0.429,-3.685,-8.949,1.2,89,84,0,47.7,44.7,3.034,-3.083
2020_covid_crash,panic,combo_ev_top10__trailing3__short_pressure,期待値上位10件 x トレーリング3% x 売り残比率10%以上,220,41.4,-0.534,-5.144,-9.538,1.17,91,84,0,45.5,45.7,3.015,-3.018
2020_covid_crash,panic,combo_ev_top10__trailing5,期待値上位10件 x トレーリング5%,220,31.4,-0.732,-7.292,-15.948,2.0,67,112,2,20.5,33.5,4.153,-3.773
2020_covid_crash,panic,combo_ev_top10__trailing5__margin_le10,期待値上位10件 x トレーリング5% x 信用倍率10倍以下,216,30.1,-0.937,-6.777,-12.101,2.15,64,110,1,20.9,30.6,4.06,-3.801
2020_covid_crash,panic,combo_ev_top10__trailing5__margin_le20,期待値上位10件 x トレーリング5% x 信用倍率20倍以下,218,31.2,-0.899,-5.128,-11.001,2.05,67,110,1,25.6,31.9,4.086,-3.82
2020_covid_crash,panic,combo_ev_top10__trailing5__margin_le5,期待値上位10件 x トレーリング5% x 信用倍率5倍以下,216,31.5,-0.806,-4.629,-9.889,2.13,67,109,1,25.6,31.2,4.108,-3.768
2020_covid_crash,panic,combo_ev_top10__trailing5__short_pressure,期待値上位10件 x トレーリング5% x 売り残比率10%以上,216,30.1,-0.937,-6.777,-12.101,2.15,64,110,1,20.9,30.6,4.06,-3.801
2020_covid_crash,panic,combo_position_limited__atr15,保有数制限 x ATR 1.5倍,200,28.0,0.716,4.563,-14.844,3.65,56,125,0,20.0,27.5,7.619,-4.596
2020_covid_crash,panic,combo_position_limited__atr15__margin_le10,保有数制限 x ATR 1.5倍 x 信用倍率10倍以下,197,28.9,0.548,10.955,-13.332,3.73,57,127,0,15.4,27.3,7.187,-4.615
2020_covid_crash,panic,combo_position_limited__atr15__margin_le20,保有数制限 x ATR 1.5倍 x 信用倍率20倍以下,197,28.4,0.512,9.386,-12.871,3.61,56,126,0,17.9,27.6,6.989,-4.613
2020_covid_crash,panic,combo_position_limited__atr15__margin_le5,保有数制限 x ATR 1.5倍 x 信用倍率5倍以下,197,28.9,0.889,12.117,-12.614,3.75,57,125,0,20.5,27.0,7.381,-4.595
2020_covid_crash,panic,combo_position_limited__atr15__short_pressure,保有数制限 x ATR 1.5倍 x 売り残比率10%以上,197,28.9,0.548,10.955,-13.332,3.73,57,127,0,15.4,27.3,7.187,-4.615
2020_covid_crash,panic,combo_position_limited__fixed10,保有数制限 x 固定10%,217,31.8,0.229,0.66,-12.828,2.69,61,146,10,23.3,32.6,5.066,-4.708
2020_covid_crash,panic,combo_position_limited__fixed10__margin_le10,保有数制限 x 固定10% x 信用倍率10倍以下,215,33.5,0.515,8.622,-11.901,2.77,63,140,12,18.6,33.1,5.201,-4.496
2020_covid_crash,panic,combo_position_limited__fixed10__margin_le20,保有数制限 x 固定10% x 信用倍率20倍以下,214,34.6,0.641,11.955,-11.059,2.82,65,137,12,19.0,34.4,5.36,-4.505
2020_covid_crash,panic,combo_position_limited__fixed10__margin_le5,保有数制限 x 固定10% x 信用倍率5倍以下,208,34.6,0.621,7.854,-11.354,2.85,62,133,13,22.0,33.6,5.213,-4.484
2020_covid_crash,panic,combo_position_limited__fixed10__short_pressure,保有数制限 x 固定10% x 売り残比率10%以上,215,33.5,0.515,8.622,-11.901,2.77,63,140,12,18.6,33.1,5.201,-4.496
2020_covid_crash,panic,combo_position_limited__fixed6,保有数制限 x 固定6%,220,37.3,-0.332,-5.833,-12.852,1.89,74,132,14,27.3,39.8,3.877,-4.129
2020_covid_crash,panic,combo_position_limited__fixed6__margin_le10,保有数制限 x 固定6% x 信用倍率10倍以下,219,37.0,-0.353,0.519,-10.067,2.01,71,132,16,23.3,38.7,3.957,-4.131
2020_covid_crash,panic,combo_position_limited__fixed6__margin_le20,保有数制限 x 固定6% x 信用倍率20倍以下,220,38.2,-0.27,2.513,-8.813,1.98,73,131,16,27.3,40.0,4.019,-4.128
2020_covid_crash,panic,combo_position_limited__fixed6__margin_le5,保有数制限 x 固定6% x 信用倍率5倍以下,218,37.6,-0.274,2.221,-9.376,2.06,73,129,16,27.9,38.8,4.026,-4.13
2020_covid_crash,panic,combo_position_limited__fixed6__short_pressure,保有数制限 x 固定6% x 売り残比率10%以上,219,37.0,-0.353,0.519,-10.067,2.01,71,132,16,23.3,38.7,3.957,-4.131
2020_covid_crash,panic,combo_position_limited__fixed7,保有数制限 x 固定7%,219,35.2,-0.223,-2.218,-11.443,2.34,71,140,8,25.6,36.9,4.282,-4.433
2020_covid_crash,panic,combo_position_limited__fixed7__margin_le10,保有数制限 x 固定7% x 信用倍率10倍以下,216,37.5,0.079,4.989,-10.68,2.45,77,132,7,23.3,38.1,4.56,-4.293
2020_covid_crash,panic,combo_position_limited__fixed7__margin_le20,保有数制限 x 固定7% x 信用倍率20倍以下,216,38.4,0.177,7.499,-9.872,2.46,79,130,7,27.9,39.5,4.646,-4.268
2020_covid_crash,panic,combo_position_limited__fixed7__margin_le5,保有数制限 x 固定7% x 信用倍率5倍以下,213,38.5,0.216,7.392,-9.065,2.51,79,128,6,28.6,37.8,4.639,-4.26
2020_covid_crash,panic,combo_position_limited__fixed7__short_pressure,保有数制限 x 固定7% x 売り残比率10%以上,216,37.5,0.079,4.989,-10.68,2.45,77,132,7,23.3,38.1,4.56,-4.293
2020_covid_crash,panic,combo_position_limited__ma5,保有数制限 x 5日MA割れ,200,32.0,1.07,8.239,-15.006,3.8,62,136,2,20.0,32.7,7.779,-4.828
2020_covid_crash,panic,combo_position_limited__ma5__margin_le10,保有数制限 x 5日MA割れ x 信用倍率10倍以下,200,32.0,0.744,11.339,-12.399,3.69,62,136,2,15.0,30.8,7.146,-4.739
2020_covid_crash,panic,combo_position_limited__ma5__margin_le20,保有数制限 x 5日MA割れ x 信用倍率20倍以下,199,32.7,0.723,9.185,-11.829,3.62,64,134,1,15.4,31.5,7.019,-4.678
2020_covid_crash,panic,combo_position_limited__ma5__margin_le5,保有数制限 x 5日MA割れ x 信用倍率5倍以下,197,34.0,1.499,18.026,-11.504,3.92,65,130,2,20.5,31.7,7.842,-4.654
2020_covid_crash,panic,combo_position_limited__ma5__short_pressure,保有数制限 x 5日MA割れ x 売り残比率10%以上,200,32.0,0.744,11.339,-12.399,3.69,62,136,2,15.0,30.8,7.146,-4.739
2020_covid_crash,panic,combo_position_limited__pullback2,保有数制限 x 反落-2%,213,33.8,0.768,9.673,-14.364,3.13,57,139,17,21.4,35.5,6.554,-4.628
